0.0255,330.5
0.026,308.2
0.0265,308.0
0.027,298.7
0.0275,308.3
0.028,303.1
0.0285,306.3
0.029,319.9
0.0295,322.7
0.03,309.3
0.0305,301.2
0.031,313.6
0.0315,285.6
0.032,369.5
0.0325,312.5
0.033,302.8
0.0335,295.1
0.034,306.9
0.0345,305.1
0.035,290.2
0.0355,289.1
0.036,285.3
0.0365,283.9
0.037,283.9
0.0375,282.6
0.038,283.9
0.0385,285.8
0.039,285.0
0.0395,286.2
0.04,308.2
0.0405,314.7
0.041,309.9
0.0415,290.1
0.042,295.2
0.0425,285.5
0.043,285.0
0.0435,285.1
0.044,286.1
0.0445,286.4
0.045,343.9
0.0455,284.6
0.046,287.7
0.0465,284.6
0.047,285.8
0.0475,290.2
0.048,289.3
0.0485,286.4
0.049,288.5
0.0495,283.0
0.05,283.7
