0.0255,528.2
0.026,480.5
0.0265,465.0
0.027,502.7
0.0275,541.7
0.028,510.8
0.0285,474.3
0.029,476.3
0.0295,466.1
0.03,471.6
0.0305,470.1
0.031,473.9
0.0315,491.8
0.032,478.9
0.0325,485.5
0.033,487.4
0.0335,493.9
0.034,535.7
0.0345,566.5
0.035,484.9
0.0355,485.2
0.036,490.6
0.0365,480.4
0.037,475.3
0.0375,513.0
0.038,512.4
0.0385,481.5
0.039,495.9
0.0395,497.6
0.04,512.6
0.0405,507.1
0.041,499.5
0.0415,524.7
0.042,523.8
0.0425,502.9
0.043,495.8
0.0435,500.2
0.044,509.1
0.0445,505.3
0.045,508.4
0.0455,539.0
0.046,511.9
0.0465,517.3
0.047,523.5
0.0475,518.4
0.048,508.1
0.0485,509.1
0.049,512.8
0.0495,561.2
0.05,505.6
