0.0255,83.4
0.026,89.1
0.0265,74.2
0.027,81.3
0.0275,72.7
0.028,71.7
0.0285,70.4
0.029,73.6
0.0295,70.8
0.03,72.7
0.0305,72.6
0.031,72.0
0.0315,69.9
0.032,70.3
0.0325,68.3
0.033,70.5
0.0335,69.3
0.034,68.9
0.0345,69.8
0.035,69.9
0.0355,70.1
0.036,70.2
0.0365,69.2
0.037,72.3
0.0375,69.6
0.038,69.3
0.0385,70.1
0.039,68.1
0.0395,69.6
0.04,70.9
0.0405,69.3
0.041,76.8
0.0415,74.3
0.042,69.9
0.0425,72.3
0.043,67.9
0.0435,67.8
0.044,68.5
0.0445,68.3
0.045,70.8
0.0455,69.5
0.046,68.5
0.0465,69.3
0.047,68.3
0.0475,68.5
0.048,67.9
0.0485,68.1
0.049,68.0
0.0495,67.7
0.05,68.0
