0.0255,113.5
0.026,106.7
0.0265,103.1
0.027,99.8
0.0275,96.6
0.028,95.7
0.0285,95.2
0.029,98.7
0.0295,90.4
0.03,92.2
0.0305,90.6
0.031,88.4
0.0315,81.3
0.032,83.9
0.0325,83.1
0.033,85.5
0.0335,84.2
0.034,91.0
0.0345,85.1
0.035,85.5
0.0355,87.3
0.036,95.2
0.0365,102.3
0.037,100.7
0.0375,97.7
0.038,92.0
0.0385,90.5
0.039,92.7
0.0395,84.0
0.04,88.7
0.0405,87.8
0.041,81.2
0.0415,83.9
0.042,82.7
0.0425,80.6
0.043,80.4
0.0435,80.9
0.044,84.3
0.0445,97.2
0.045,92.7
0.0455,84.9
0.046,83.1
0.0465,85.5
0.047,83.1
0.0475,85.8
0.048,86.8
0.0485,89.6
0.049,84.7
0.0495,85.4
0.05,82.3
