0.0255,430.5
0.026,355.9
0.0265,353.2
0.027,358.4
0.0275,335.8
0.028,357.8
0.0285,374.5
0.029,356.7
0.0295,329.9
0.03,329.7
0.0305,361.7
0.031,358.0
0.0315,437.7
0.032,364.2
0.0325,364.7
0.033,369.4
0.0335,400.4
0.034,347.1
0.0345,383.7
0.035,392.3
0.0355,345.9
0.036,331.0
0.0365,348.9
0.037,354.3
0.0375,346.2
0.038,330.3
0.0385,324.8
0.039,352.4
0.0395,318.1
0.04,343.3
0.0405,353.6
0.041,383.0
0.0415,518.9
0.042,466.2
0.0425,358.7
0.043,338.7
0.0435,318.4
0.044,306.9
0.0445,334.9
0.045,428.5
0.0455,427.4
0.046,437.8
0.0465,365.0
0.047,368.8
0.0475,374.4
0.048,345.6
0.0485,325.6
0.049,335.0
0.0495,367.6
0.05,424.0
