0.0255,204.6
0.026,181.4
0.0265,178.4
0.027,183.6
0.0275,196.7
0.028,200.8
0.0285,193.5
0.029,206.1
0.0295,190.4
0.03,236.4
0.0305,188.6
0.031,171.6
0.0315,156.3
0.032,149.6
0.0325,154.4
0.033,160.5
0.0335,151.2
0.034,150.7
0.0345,175.4
0.035,183.0
0.0355,173.3
0.036,160.1
0.0365,162.2
0.037,162.2
0.0375,161.0
0.038,156.7
0.0385,167.5
0.039,166.3
0.0395,163.4
0.04,171.0
0.0405,169.9
0.041,165.9
0.0415,166.3
0.042,169.1
0.0425,173.1
0.043,163.6
0.0435,160.6
0.044,158.2
0.0445,166.3
0.045,167.2
0.0455,168.3
0.046,157.9
0.0465,163.1
0.047,177.1
0.0475,184.8
0.048,182.7
0.0485,176.6
0.049,168.4
0.0495,167.3
0.05,162.2
