0.0255,364.0
0.026,367.7
0.0265,339.0
0.027,335.8
0.0275,330.1
0.028,336.7
0.0285,375.7
0.029,352.0
0.0295,342.5
0.03,363.7
0.0305,338.0
0.031,331.7
0.0315,372.1
0.032,359.3
0.0325,362.3
0.033,318.2
0.0335,320.2
0.034,319.5
0.0345,309.1
0.035,317.6
0.0355,338.5
0.036,321.6
0.0365,316.9
0.037,325.0
0.0375,398.0
0.038,382.3
0.0385,285.5
0.039,289.9
0.0395,289.9
0.04,292.6
0.0405,294.1
0.041,291.8
0.0415,292.4
0.042,301.2
0.0425,309.7
0.043,295.3
0.0435,293.3
0.044,290.8
0.0445,292.1
0.045,302.4
0.0455,350.6
0.046,294.7
0.0465,292.2
0.047,301.9
0.0475,290.5
0.048,293.3
0.0485,289.5
0.049,286.5
0.0495,290.2
0.05,288.8
