0.0255,162.9
0.026,144.6
0.0265,151.6
0.027,145.0
0.0275,144.9
0.028,143.6
0.0285,143.8
0.029,151.8
0.0295,145.3
0.03,143.6
0.0305,144.5
0.031,144.0
0.0315,143.1
0.032,141.2
0.0325,141.5
0.033,140.1
0.0335,140.2
0.034,141.5
0.0345,140.1
0.035,141.5
0.0355,150.7
0.036,152.9
0.0365,149.4
0.037,143.2
0.0375,140.7
0.038,141.2
0.0385,140.6
0.039,140.5
0.0395,142.0
0.04,142.4
0.0405,140.7
0.041,140.4
0.0415,143.6
0.042,152.5
0.0425,139.0
0.043,140.7
0.0435,140.4
0.044,139.9
0.0445,139.9
0.045,140.0
0.0455,140.1
0.046,141.8
0.0465,140.2
0.047,140.7
0.0475,140.8
0.048,140.1
0.0485,140.5
0.049,140.3
0.0495,150.2
0.05,184.7
